1,10.0,10.0,9.41629792788369
2,10.0,10.0,9.080069852662433
3,10.0,10.0,8.74768729950182
4,10.0,10.0,8.419161990308805
5,10.0,10.0,8.094512175275588
6,10.0,10.0,7.773763703018554
7,10.0,10.0,7.456951316553388
8,10.0,10.0,7.144120230938429
9,10.0,10.0,6.835328064209946
10,10.0,10.0,6.530647213998769
11,10.0,10.0,6.230167799648
12,10.0,10.0,5.934001326024075
13,10.0,10.0,5.647609981526628
14,10.0,10.0,5.377867417531237
15,10.0,10.0,5.123186756107715
16,10.0,10.0,4.88227426396171
17,10.0,10.0,4.651533984475007
18,10.0,10.0,4.42815341965717
19,10.0,10.0,4.211067652368047
20,10.0,10.0,3.9994189247628325
21,10.0,10.0,3.7925206531957643
22,10.0,10.0,3.5898276702227467
23,10.0,10.0,3.3909119459507444
24,10.0,10.0,3.1954431282735065
25,10.0,10.0,3.0031733618303083
26,10.0,10.0,2.8139259968174057
27,10.0,10.0,2.6275879884267095
28,10.0,10.0,2.444106035790384
29,10.0,10.0,2.268592073460556
30,10.0,10.0,2.1124038188308627
31,10.0,10.0,1.973433005931788
32,10.0,10.0,1.849799051324361
33,10.0,10.0,1.739824369758053
34,10.0,10.0,1.6420124448320905
35,10.0,10.0,1.5550283455539715
36,10.0,10.0,1.4776814090345411
37,10.0,10.0,1.408909836993355
38,10.0,10.0,1.34776697983971
39,10.0,10.0,1.293409107100079
40,10.0,10.0,1.2450844868466147
41,10.0,10.0,1.202123619294436
42,10.0,10.0,1.16393049052113
43,10.0,10.0,1.1299747309701367
44,10.0,10.0,1.0997845797785346
45,10.0,10.0,1.0729405699200663
46,10.0,10.0,1.0490698607414037
47,10.0,10.0,1.027841153900597
48,10.0,10.0,1.0089601362954588
49,10.0,10.0,0.9921653996449744
50,10.0,10.0,0.9772247913055158
51,10.0,10.0,0.96393215497674
52,10.0,10.0,0.9521044234331297
53,10.0,10.0,0.9415790284994217
54,10.0,10.0,0.9322115963028449
55,10.0,10.0,0.9238738984661652
56,10.0,10.0,0.9164520323971298
57,10.0,10.0,0.9098448062013844
58,10.0,10.0,0.9039623059993829
59,10.0,10.0,0.8987246255583149
60,10.0,10.0,0.8940607401491182
61,10.0,10.0,0.8899075083993788
62,10.0,10.0,0.8862087876301038
63,10.0,10.0,0.8829146497373075
64,10.0,10.0,0.879980686109355
65,10.0,10.0,0.8773673913634228
66,10.0,10.0,0.8750396168458687
67,10.0,10.0,0.8729660858801368
68,10.0,10.0,0.8711189636719114
69,10.0,10.0,0.8694734756036926
70,10.0,10.0,0.8680075683801282
71,10.0,10.0,0.8667016091303265
72,10.0,10.0,0.8655381181430157
73,10.0,10.0,0.8645015314132958
74,10.0,10.0,0.8635779896231491
75,10.0,10.0,0.8627551505687938
76,10.0,10.0,0.862022022392868
77,10.0,10.0,0.8613688152831421
78,10.0,10.0,0.860786809567837
79,10.0,10.0,0.8602682383738346
80,10.0,10.0,0.8598061832231119
81,10.0,10.0,0.85939448112697
82,10.0,10.0,0.8590276419006531
83,10.0,10.0,0.8587007745648418
84,10.0,10.0,0.858409521828176
85,10.0,10.0,0.8581500017574699
86,10.0,10.0,0.857918755842421
87,10.0,10.0,0.8577127027498511
88,10.0,10.0,0.8575290971411895
89,10.0,10.0,0.8573654929963713
90,10.0,10.0,0.8572197109489726
91,10.0,10.0,0.8570898091924035
92,10.0,10.0,0.8569740575653961
93,10.0,10.0,0.8568709144684378
94,10.0,10.0,0.8567790063009525
95,10.0,10.0,0.8566971091435164
96,10.0,10.0,0.856624132439238
97,10.0,10.0,0.856559104455935
98,10.0,10.0,0.856501159334291
99,10.0,10.0,0.8564495255488138
100,10.0,10.0,0.8564035156271881
101,10.0,10.0,0.8563625169907065
102,10.0,10.0,0.8563259837933525
103,10.0,10.0,0.856293429650536
104,10.0,10.0,0.856264421160466
105,10.0,10.0,0.8562385721316471
106,10.0,10.0,0.8562155384394682
107,10.0,10.0,0.8561950134433702
108,10.0,10.0,0.8561767239033462
109,10.0,10.0,0.8561604263414428
110,10.0,10.0,0.8561459037996496
111,10.0,10.0,0.8561329629511045
112,10.0,10.0,0.8561214315259449
113,10.0,10.0,0.8561111560176653
114,10.0,10.0,0.8561019996393087
115,10.0,10.0,0.8560938405023161
116,10.0,10.0,0.8560865699937623
117,10.0,10.0,0.8560800913303662
118,10.0,10.0,0.8560743182699987
119,10.0,10.0,0.8560691739635656
120,10.0,10.0,0.8560645899319277
121,10.0,10.0,0.85606050515428
122,10.0,10.0,0.8560568652558006
123,10.0,10.0,0.8560536217838081
124,10.0,10.0,0.8560507315627526
125,10.0,10.0,0.8560481561194511
126,10.0,10.0,0.8560458611709284
127,10.0,10.0,0.8560438161680429
128,10.0,10.0,0.8560419938888488
129,10.0,10.0,0.8560403700761816
130,10.0,10.0,0.8560389231147796
131,10.0,10.0,0.8560376337435375
132,10.0,10.0,0.8560364847990972
133,10.0,10.0,0.8560354609874149
134,10.0,10.0,0.8560345486801222
135,10.0,10.0,0.8560337357331497
136,10.0,10.0,0.8560330113250539
137,10.0,10.0,0.8560323658129594
138,10.0,10.0,0.8560317906042282
139,10.0,10.0,0.8560312780420353
140,10.0,10.0,0.8560308213034854
141,10.0,10.0,0.8560304143087681
142,10.0,10.0,0.8560300516402354
143,10.0,10.0,0.8560297284702749
144,10.0,10.0,0.8560294404970535
145,10.0,10.0,0.8560291838872662
146,10.0,10.0,0.856028955225093
147,10.0,10.0,0.8560287514667206
148,10.0,10.0,0.8560285698998666
149,10.0,10.0,0.8560284081076209
150,10.0,10.0,0.8560282639363159
151,10.0,10.0,0.8560281354668422
152,10.0,10.0,0.856028020989092
153,10.0,10.0,0.8560279189792184
154,10.0,10.0,0.8560278280793366
155,10.0,10.0,0.8560277470794405
156,10.0,10.0,0.8560276749013154
157,10.0,10.0,0.8560276105841773
158,10.0,10.0,0.8560275532718761
159,10.0,10.0,0.8560275022015084
160,10.0,10.0,0.8560274566932582
161,10.0,10.0,0.8560274161413547
162,10.0,10.0,0.8560273800059949
163,10.0,10.0,0.8560273478061726
164,10.0,10.0,0.8560273191132572
165,10.0,10.0,0.8560272935453159
166,10.0,10.0,0.8560272707619986
167,10.0,10.0,0.856027250460033
168,10.0,10.0,0.8560272323691742
169,10.0,10.0,0.8560272162486117
170,10.0,10.0,0.8560272018837484
171,10.0,10.0,0.8560271890833766
172,10.0,10.0,0.8560271776771028
173,10.0,10.0,0.856027167513101
174,10.0,10.0,0.8560271584560657
175,10.0,10.0,0.8560271503854447
176,10.0,10.0,0.856027143193798
177,10.0,10.0,0.8560271367853991
178,10.0,10.0,0.8560271310749457
179,10.0,10.0,0.856027125986423
180,10.0,10.0,0.8560271214520965
181,10.0,10.0,0.8560271174116065
182,10.0,10.0,0.8560271138111751
183,10.0,10.0,0.856027110602861
184,10.0,10.0,0.8560271077439721
185,10.0,10.0,0.856027105196448
186,10.0,10.0,0.856027102926379
187,10.0,10.0,0.8560271009035453
188,10.0,10.0,0.8560270991010148
189,10.0,10.0,0.8560270974947999
190,10.0,10.0,0.856027096063522
191,10.0,10.0,0.8560270947881242
